M01.flow,M01.p50,M01.p95,M01.p98,M01.p99,M01.status,M02,M02.status,M03.flow,M03.gap_count_over_t_live,M03.gap_count_over_t_live_over_2,M03.gap_count_over_t_live_over_4,M03.max_gap_ms,M03.role,M03.status,M03.t_live_s,M04.exceeds_threshold,M04.flow,M04.status,M04.threshold_n,M04.worst_consecutive_miss_slots,M05,M05.flow,M05.fraction,M05.frame_count,M05.pdb_ms,M05.status,M06,M06.flow,M06.p95_ms,M06.status,M07,M07.met,M07.status,M07.total,M08,M08.flow,M08.fraction,M08.status,M09.mean,M09.status,M09.windows,M09.worst,M10,M10.status,M11.dl,M11.status,M11.ul,M12,M12.status,M14.flow,M14.fraction,M14.interval_count,M14.pdb_ms,M14.role,M14.status,M14.survival_time_ms,M15.flow,M15.jitter_ms,M15.status,M17,M17.effective_fps,M17.flow,M17.freeze_count,M17.freeze_max_duration_ms,M17.freeze_total_duration_ms,M17.source_fps,M17.status,M17.xr_frame_period_ms,M18,M18.status,M19,M19.status,composition,lidar_ues,n_lidar_active,n_ues,scheduler,seed,transient_excluded
ue9_qfi1,8.5,55.5,84.75,84.75,ok,0.001194059710300598,ok,ue11_qfi9,0,1,4,1015.0000000000001,data,ok,2.0,False,,proxy,3,0,,ue9_qfi2,0.993421052631579,152,150.0,ok,,ue13_qfi2,59.989,ok,,13,ok,13,,ue9_qfi2,0.9604792,ok,0.9935251017652904,proxy,5,0.9909556789670224,56364606.4,ok,0.015109090909090909,ok,0.8472727272727273,0.0607203125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue9_qfi1,76.25,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,drone_heavy,0,0,16,PF,35492826,False
ue2_qfi9,22.5,55.75,67.0,81.0,ok,0.0017164123413887817,ok,ue15_qfi82,0,1,1,1309.0000000000002,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.993421052631579,152,150.0,ok,,ue13_qfi2,53.277,ok,,13,ok,13,,ue9_qfi2,0.9623728,ok,0.9700675015127598,proxy,5,0.9524594629027272,56314315.2,ok,0.015465909090909091,ok,0.8786761363636364,0.1680359375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,58.5,ok,,30.2,ue1_qfi2,2,70.25,136.5,30.303,ok,33.0,,pending,,pending,drone_heavy,0,0,16,Reservation,35492826,False
ue9_qfi1,18.25,71.5,91.5,91.5,ok,0.0008462584436459742,ok,ue14_qfi82,0,1,1,1801.25,data,ok,2.0,False,,proxy,3,0,,ue6_qfi2,0.993421052631579,152,150.0,ok,,ue12_qfi2,49.083,ok,,13,ok,13,,ue9_qfi2,0.961442,ok,0.9768277146829734,proxy,5,0.9613942740258935,56346571.2,ok,0.014313636363636363,ok,0.8790045454545454,0.0638828125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue9_qfi1,73.25,ok,,30.2,ue6_qfi2,2,70.75,141.0,30.303,ok,33.0,,pending,,pending,drone_heavy,0,0,16,TwoTier,35492826,False
ue3_qfi1,10.5,28.5,88.0,88.0,ok,0.001003551714731995,ok,ue6_qfi9,0,2,4,1024.5000000000002,data,ok,2.0,False,,proxy,3,0,,ue7_qfi2,0.993421052631579,152,150.0,ok,,ue13_qfi2,61.675,ok,,13,ok,13,,ue5_qfi2,0.960864,ok,0.9954595423309192,proxy,5,0.9947831635180412,56313417.6,ok,0.014597727272727273,ok,0.8600034090909091,0.0639625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,77.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,drone_heavy,0,0,16,PF,376383645,False
ue2_qfi9,27.5,77.5,89.75,100.75,ok,0.0018055848966965057,ok,ue6_qfi9,0,2,4,1024.2499999999998,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.9933774834437086,151,150.0,ok,,ue13_qfi2,52.528,ok,,13,ok,13,,ue9_qfi2,0.9597924,ok,0.9626534217939137,proxy,5,0.9481360644244845,56262699.2,ok,0.015520454545454546,ok,0.8878806818181818,0.172334375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue3_qfi1,75.25,ok,,30.2,ue13_qfi2,1,83.75,83.75,30.303,ok,33.0,,pending,,pending,drone_heavy,0,0,16,Reservation,376383645,False
ue9_qfi9,24.0,99.75,99.75,99.75,ok,0.0009281313434005076,ok,ue15_qfi82,1,1,1,2399.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue13_qfi2,50.899,ok,,13,ok,13,,ue5_qfi2,0.9597171999999999,ok,0.9657882493645147,proxy,5,0.95397433697079,56318537.6,ok,0.014925,ok,0.8901181818181818,0.063834375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue7_qfi1,79.75,ok,,30.4,ue11_qfi2,2,103.5,179.25,30.303,ok,33.0,,pending,,pending,drone_heavy,0,0,16,TwoTier,376383645,False
ue12_qfi2,26.817,33.873,54.193,56.831,ok,0.0010757724129471851,ok,ue9_qfi9,0,1,4,1020.2499999999999,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue12_qfi2,58.679,ok,,13,ok,13,,ue2_qfi2,0.95987,ok,0.9944482661437218,proxy,5,0.9933036505352506,56435086.4,ok,0.014547727272727273,ok,0.842640909090909,0.0597671875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue11_qfi1,45.5,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,drone_heavy,0,0,16,PF,1746484539,False
ue1_qfi9,22.0,54.5,62.25,71.0,ok,0.0016454759060353186,ok,ue14_qfi82,0,1,1,1309.0000000000002,data,ok,2.0,False,,proxy,3,0,,ue7_qfi2,0.993421052631579,152,150.0,ok,,ue13_qfi2,45.555,ok,,13,ok,13,,ue2_qfi2,0.9557732,ok,0.9717122536412072,proxy,5,0.9516644771261739,56376857.6,ok,0.015379545454545455,ok,0.8742886363636364,0.1606875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,49.0,ok,,30.4,ue1_qfi2,0,0.0,0.0,30.303,ok,33.0,,pending,,pending,drone_heavy,0,0,16,Reservation,1746484539,False
ue9_qfi1,18.25,53.0,81.5,81.5,ok,0.0008202744753262321,ok,ue14_qfi82,0,1,1,1896.2500000000002,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,1.0,152,150.0,ok,,ue13_qfi2,43.59,ok,,13,ok,13,,ue2_qfi2,0.9629152,ok,0.9755827302880877,proxy,5,0.9623461297544362,56450939.2,ok,0.015075,ok,0.8730511363636364,0.062521875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue9_qfi1,63.25,ok,,30.4,ue5_qfi2,1,68.25,68.25,30.303,ok,33.0,,pending,,pending,drone_heavy,0,0,16,TwoTier,1746484539,False
ue1_qfi4,173.25,296.75,296.75,296.75,ok,0.0364093449198438,ok,ue1_qfi83,1,1,1,2281.25,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.5855263157894737,152,150.0,ok,,ue1_qfi2,63.722,ok,,12,ok,14,,ue1_qfi4,0.3703721333333333,ok,0.9768917217228094,proxy,5,0.9436218600252386,59293032.0,ok,0.014763636363636364,ok,0.8729318181818182,0.0575859375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,260.0,ok,,17.8,ue1_qfi2,1,2221.75,2221.75,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,PF,1826701614,True
ue1_qfi4,194.5,285.75,285.75,285.75,ok,0.030367952136307472,ok,ue1_qfi83,1,1,1,2307.0000000000005,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.5921052631578947,152,150.0,ok,,ue1_qfi2,79.575,ok,,12,ok,14,,ue1_qfi4,0.4,ok,0.939453930927536,proxy,5,0.9189155156958907,59642187.2,ok,0.015479545454545454,ok,0.8943159090909091,0.1604828125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,250.5,ok,,18.0,ue1_qfi2,3,2079.75,2256.75,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,Reservation,1826701614,True
ue1_qfi9,13.0,257.0,282.5,291.75,ok,0.009479076669691696,ok,ue3_qfi9,1,1,2,3071.5000000000005,data,ok,2.0,False,,proxy,3,0,,ue8_qfi2,0.9144736842105263,152,150.0,ok,,ue8_qfi2,141.639,ok,,11,ok,14,,ue1_qfi4,0.4,ok,0.8358912453009312,proxy,5,0.6382685703840256,60935772.8,ok,0.014740909090909091,ok,0.8957534090909091,0.0517875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,279.0,ok,,30.4,ue1_qfi2,16,105.5,1388.0,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,TwoTier,1826701614,True
ue1_qfi9,8.25,174.5,239.25,269.75,ok,0.029937192655779998,ok,ue1_qfi83,1,1,1,2245.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.5986842105263158,152,150.0,ok,,ue1_qfi2,60.416,ok,,12,ok,14,,ue1_qfi4,0.4,ok,0.9777636438485426,proxy,5,0.9421985866887379,59286769.6,ok,0.014390909090909091,ok,0.875821590909091,0.0584859375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,261.5,ok,,18.2,ue1_qfi2,2,2076.25,2183.75,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,PF,1367864806,True
ue1_qfi9,25.25,155.5,237.5,268.75,ok,0.025688427296051395,ok,ue1_qfi83,1,1,1,2079.7499999999995,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.6447368421052632,152,150.0,ok,,ue1_qfi2,94.174,ok,,12,ok,14,,ue1_qfi4,0.39996160000000003,ok,0.9362544187103777,proxy,5,0.8958951098568739,59538689.6,ok,0.015802272727272727,ok,0.8990863636363636,0.162659375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,243.5,ok,,19.6,ue1_qfi2,4,1612.5,2038.25,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,Reservation,1367864806,True
ue6_qfi9,23.0,296.5,296.5,296.5,ok,0.02824280297621249,ok,ue10_qfi9,1,2,2,3007.25,data,ok,2.0,False,,proxy,3,0,,ue9_qfi2,0.7960526315789473,152,150.0,ok,,ue10_qfi2,92.519,ok,,10,ok,14,,ue1_qfi4,0.4,ok,0.9075423968753388,proxy,5,0.7971789924931326,59365153.6,ok,0.014506818181818181,ok,0.8979636363636364,0.0561171875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue6_qfi9,273.5,ok,,29.2,ue10_qfi2,5,233.25,588.0,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,TwoTier,1367864806,True
ue1_qfi4,270.5,298.5,298.5,298.5,ok,0.043134268888321003,ok,ue1_qfi83,1,1,1,2343.75,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.5789473684210527,152,150.0,ok,,ue13_qfi2,62.72,ok,,11,ok,14,,ue1_qfi4,0.3414913333333333,ok,0.9747186098872836,proxy,5,0.9459571537885884,58454288.0,ok,0.014936363636363637,ok,0.894775,0.063415625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,254.75,ok,,17.6,ue1_qfi2,1,2244.75,2244.75,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,PF,1097657231,True
ue1_qfi9,32.0,156.75,241.0,271.0,ok,0.03705358139482235,ok,ue1_qfi83,1,1,1,2200.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.5921052631578947,152,150.0,ok,,ue13_qfi2,91.25,ok,,10,ok,14,,ue1_qfi4,0.4,ok,0.9267718546097641,proxy,5,0.8860193940935872,58802504.0,ok,0.015697727272727273,ok,0.9122522727272727,0.1795921875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,239.0,ok,,30.4,ue2_qfi2,5,90.75,425.5,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,Reservation,1097657231,True
ue2_qfi9,14.25,214.25,255.0,271.25,ok,0.030694557980180746,ok,ue11_qfi9,1,2,2,3004.7500000000005,data,ok,2.0,False,,proxy,3,0,,ue4_qfi2,0.5695364238410596,151,150.0,ok,,ue10_qfi2,108.422,ok,,11,ok,14,,ue1_qfi4,0.4,ok,0.8475755654261835,proxy,5,0.6340937402499213,59224524.800000004,ok,0.015031818181818183,ok,0.9114988636363637,0.0588046875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,257.0,ok,,30.4,ue1_qfi2,14,132.75,1180.5,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,TwoTier,1097657231,True
ue1_qfi4,262.75,275.5,275.5,275.5,ok,0.03763075720184847,ok,ue1_qfi83,1,1,1,2247.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.5855263157894737,152,150.0,ok,,ue13_qfi2,58.095,ok,,12,ok,14,,ue1_qfi4,0.364812,ok,0.9763671139959769,proxy,5,0.9439239437155906,58932347.2,ok,0.014743181818181818,ok,0.8731988636363637,0.05785,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,256.75,ok,,17.8,ue1_qfi2,1,2210.5,2210.5,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,PF,579362555,True
ue1_qfi4,223.25,274.75,274.75,274.75,ok,0.032421458545694226,ok,ue15_qfi82,1,1,1,2404.75,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.6052631578947368,152,150.0,ok,,ue1_qfi2,67.75,ok,,12,ok,14,,ue1_qfi4,0.38488120000000003,ok,0.9432668283911022,proxy,5,0.9209966511167621,59225110.4,ok,0.015136363636363637,ok,0.8962170454545455,0.1598296875,ok,ue1_qfi82,0.0,98,10.0,data,ok,0.0,ue1_qfi9,251.5,ok,,18.4,ue1_qfi2,3,1749.0,2209.5,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,Reservation,579362555,True
ue2_qfi9,10.0,220.75,256.25,271.5,ok,0.015609538420234603,ok,ue10_qfi9,1,1,2,3039.7499999999995,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.9144736842105263,152,150.0,ok,,ue9_qfi2,132.773,ok,,10,ok,14,,ue1_qfi4,0.4,ok,0.8298781020476074,proxy,5,0.5912160396126591,60250153.6,ok,0.0142,ok,0.8964829545454546,0.053378125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,261.5,ok,,27.8,ue1_qfi2,15,502.25,1745.5,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,TwoTier,579362555,True
ue1_qfi4,175.5,295.75,295.75,295.75,ok,0.033364276784665844,ok,ue1_qfi83,1,1,1,2279.75,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.5723684210526315,152,150.0,ok,,ue12_qfi2,57.378,ok,,12,ok,14,,ue1_qfi4,0.39044520000000005,ok,0.9776029819914618,proxy,5,0.9460622123744167,59204555.2,ok,0.014322727272727273,ok,0.8692784090909091,0.057546875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,254.0,ok,,17.4,ue1_qfi2,1,2248.75,2248.75,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,PF,661058651,True
ue1_qfi9,26.0,155.75,239.0,269.75,ok,0.029690143750804417,ok,ue1_qfi83,1,1,1,2140.75,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.618421052631579,152,150.0,ok,,ue12_qfi2,91.86,ok,,11,ok,14,,ue1_qfi4,0.39997560000000004,ok,0.9465280170875408,proxy,5,0.9316957318812372,59419857.6,ok,0.015663636363636362,ok,0.8921977272727273,0.1576546875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,243.75,ok,,30.4,ue2_qfi2,4,147.5,422.5,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,Reservation,661058651,True
ue1_qfi9,14.25,242.75,275.0,286.5,ok,0.008931974154449893,ok,ue3_qfi9,1,1,2,3018.0000000000005,data,ok,2.0,False,,proxy,3,0,,ue4_qfi2,0.9276315789473685,152,150.0,ok,,ue10_qfi2,129.859,ok,,12,ok,14,,ue1_qfi4,0.4,ok,0.8547876393571974,proxy,5,0.6631552559670336,60697827.2,ok,0.014745454545454546,ok,0.8929090909090909,0.0527125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,272.25,ok,,30.4,ue1_qfi2,16,97.0,1287.75,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,TwoTier,661058651,True
ue1_qfi4,235.5,298.5,298.5,298.5,ok,0.04373545011533153,ok,ue1_qfi83,1,1,1,2346.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.5855263157894737,152,150.0,ok,,ue12_qfi2,66.5,ok,,12,ok,14,,ue1_qfi4,0.33660386666666664,ok,0.9769445919286734,proxy,5,0.9448343002740412,58480620.8,ok,0.01459090909090909,ok,0.8886693181818182,0.0623703125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,264.75,ok,,17.8,ue1_qfi2,1,2231.0,2231.0,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,PF,87989972,True
ue1_qfi9,22.25,220.5,254.0,270.0,ok,0.03596209273400986,ok,ue15_qfi82,1,1,1,2502.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.625,152,150.0,ok,,ue12_qfi2,121.0,ok,,11,ok,14,,ue1_qfi4,0.4,ok,0.928346638970085,proxy,5,0.8737080470676752,58955478.4,ok,0.014875,ok,0.9076443181818182,0.1759640625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,247.75,ok,,30.4,ue2_qfi2,9,99.5,717.25,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,Reservation,87989972,True
ue2_qfi9,12.0,152.5,194.0,213.0,ok,0.029816770776152392,ok,ue5_qfi9,1,2,2,3064.5000000000005,data,ok,2.0,False,,proxy,3,0,,ue10_qfi2,0.5723684210526315,152,150.0,ok,,ue3_qfi2,88.797,ok,,12,ok,14,,ue1_qfi4,0.4,ok,0.8668951516966278,proxy,5,0.6569256367349134,59330891.2,ok,0.015152272727272728,ok,0.9061170454545454,0.057,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,201.0,ok,,30.4,ue2_qfi2,11,85.0,838.0,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,TwoTier,87989972,True
ue1_qfi4,271.0,296.0,296.0,296.0,ok,0.033881700721189865,ok,ue1_qfi83,1,1,1,2281.25,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.5855263157894737,152,150.0,ok,,ue12_qfi2,61.424,ok,,12,ok,14,,ue1_qfi4,0.3858493333333333,ok,0.9765896436436237,proxy,5,0.9449784225990785,59320358.4,ok,0.015047727272727273,ok,0.8930284090909091,0.0607375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,258.75,ok,,17.8,ue1_qfi2,1,2223.5,2223.5,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,PF,161576974,True
ue2_qfi9,47.5,244.0,277.5,289.25,ok,0.02811392782786455,ok,ue16_qfi83,1,1,1,2280.0000000000005,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.6513157894736842,152,150.0,ok,,ue1_qfi2,101.75,ok,,12,ok,14,,ue1_qfi4,0.39985160000000003,ok,0.9368401165746487,proxy,5,0.9117063842585184,59652942.4,ok,0.015427272727272727,ok,0.9094034090909091,0.1742078125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,254.25,ok,,30.2,ue2_qfi2,6,145.5,588.25,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,Reservation,161576974,True
ue6_qfi9,49.25,197.75,197.75,197.75,ok,0.02329068670701551,ok,ue8_qfi9,1,1,2,3050.5000000000005,data,ok,2.0,False,,proxy,3,0,,ue7_qfi2,0.6842105263157895,152,150.0,ok,,ue7_qfi2,95.219,ok,,12,ok,14,,ue1_qfi4,0.4,ok,0.8761527632953403,proxy,5,0.6492801483257793,59958608.0,ok,0.014504545454545454,ok,0.9115227272727273,0.0558828125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue11_qfi9,175.0,ok,,30.4,ue1_qfi2,8,83.0,585.0,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,TwoTier,161576974,True
ue1_qfi4,267.25,299.75,299.75,299.75,ok,0.040384012751269065,ok,ue1_qfi83,1,1,1,2347.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.5789473684210527,152,150.0,ok,,ue1_qfi2,86.586,ok,,12,ok,14,,ue1_qfi4,0.3564233333333333,ok,0.9759643022146534,proxy,5,0.9435733959554281,58721835.2,ok,0.015161363636363636,ok,0.8780329545454545,0.0604734375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,259.0,ok,,17.6,ue1_qfi2,1,2247.25,2247.25,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,PF,35492826,True
ue1_qfi9,23.75,211.0,259.25,270.5,ok,0.034318171534316017,ok,ue1_qfi83,1,1,1,2181.5,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.618421052631579,152,150.0,ok,,ue1_qfi2,121.513,ok,,11,ok,14,,ue1_qfi4,0.39996160000000003,ok,0.9369690273475,proxy,5,0.9117145698268426,59108550.4,ok,0.015688636363636363,ok,0.9006795454545454,0.1676125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,246.75,ok,,30.4,ue2_qfi2,7,135.0,648.25,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,Reservation,35492826,True
ue2_qfi9,12.5,238.5,272.5,285.0,ok,0.01874044985662322,ok,ue10_qfi9,1,1,2,3008.4999999999995,data,ok,2.0,False,,proxy,3,0,,ue10_qfi2,0.881578947368421,152,150.0,ok,,ue8_qfi2,128.005,ok,,11,ok,14,,ue1_qfi4,0.4,ok,0.8759341242783251,proxy,5,0.7149871657754284,60078436.8,ok,0.014679545454545454,ok,0.9026363636363637,0.055428125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,272.5,ok,,30.2,ue1_qfi2,14,101.25,1134.5,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,TwoTier,35492826,True
ue1_qfi4,212.0,277.75,277.75,277.75,ok,0.05070847383543814,ok,ue1_qfi83,1,1,1,2281.25,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.5789473684210527,152,150.0,ok,,ue13_qfi2,88.463,ok,,12,ok,14,,ue1_qfi4,0.2986828,ok,0.9773252643979393,proxy,5,0.9434342312855781,58064516.8,ok,0.015138636363636363,ok,0.8825,0.062759375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,262.75,ok,,17.6,ue1_qfi2,1,2259.5,2259.5,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,PF,376383645,True
ue1_qfi4,222.25,291.75,291.75,291.75,ok,0.04560395553905955,ok,ue1_qfi9,1,1,1,2245.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.5855263157894737,152,150.0,ok,,ue13_qfi2,111.304,ok,,10,ok,14,,ue1_qfi4,0.39981853333333334,ok,0.9304536334769574,proxy,5,0.9034361740392081,58377374.4,ok,0.015204545454545455,ok,0.9012363636363636,0.1736890625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,244.25,ok,,29.6,ue2_qfi2,7,212.5,807.5,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,Reservation,376383645,True
ue9_qfi2,15.65,61.403,102.198,125.122,ok,0.05758031909520199,ok,ue6_qfi9,1,1,2,3070.0000000000005,data,ok,2.0,False,,proxy,3,0,,ue9_qfi2,0.5592105263157895,152,150.0,ok,,ue6_qfi2,98.57,ok,,11,ok,14,,ue1_qfi4,0.4,ok,0.8495054473774137,proxy,5,0.6580881235138765,57586689.6,ok,0.014593181818181818,ok,0.8944579545454545,0.05728125,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue9_qfi2,109.472,ok,,30.4,ue2_qfi2,8,86.25,568.0,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,TwoTier,376383645,True
ue1_qfi4,237.75,297.25,297.25,297.25,ok,0.03478185086794304,ok,ue1_qfi83,1,1,1,2309.75,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.5921052631578947,152,150.0,ok,,ue1_qfi2,61.203,ok,,12,ok,14,,ue1_qfi4,0.38063626666666667,ok,0.9772039986008894,proxy,5,0.9436105610314753,59170056.0,ok,0.014643181818181817,ok,0.8784272727272727,0.0596796875,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,259.75,ok,,18.0,ue1_qfi2,1,2196.75,2196.75,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,PF,1746484539,True
ue2_qfi9,33.75,214.75,255.25,277.0,ok,0.03201124891204125,ok,ue1_qfi83,1,1,1,2180.0,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.6513157894736842,152,150.0,ok,,ue1_qfi2,96.893,ok,,11,ok,14,,ue1_qfi4,0.4,ok,0.9418186580060433,proxy,5,0.9283547437783033,59334017.6,ok,0.015643181818181816,ok,0.8996022727272728,0.16249375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,246.25,ok,,30.4,ue2_qfi2,5,123.25,464.5,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,Reservation,1746484539,True
ue1_qfi9,13.0,266.75,286.5,293.5,ok,0.00610976526331197,ok,ue11_qfi9,1,1,2,3063.5000000000005,data,ok,2.0,False,,proxy,3,0,,ue5_qfi2,0.9802631578947368,152,150.0,ok,,ue13_qfi2,114.464,ok,,13,ok,14,,ue1_qfi4,0.4,ok,0.8396465404491564,proxy,5,0.6258960316233865,60916564.800000004,ok,0.015227272727272726,ok,0.9012056818181818,0.05400625,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue1_qfi9,280.5,ok,,30.4,ue1_qfi2,16,100.25,1299.5,30.303,ok,33.0,,pending,,pending,drone_heavy,1,1,16,TwoTier,1746484539,True
ue2_qfi9,10.0,158.25,241.75,270.75,ok,0.09492871034135245,ok,ue2_qfi83,1,1,1,2347.0000000000005,data,ok,2.0,False,,proxy,3,0,,ue1_qfi2,0.5789473684210527,152,150.0,ok,,ue2_qfi2,61.656,ok,,11,ok,15,,ue2_qfi4,0.2770321333333333,ok,0.9553376067819549,proxy,5,0.8896673873728778,60011888.0,ok,0.014731818181818181,ok,0.8828727272727273,0.05624375,ok,ue1_qfi82,0.0,99,10.0,data,ok,0.0,ue2_qfi9,260.75,ok,,17.6,ue2_qfi2,1,2252.0,2252.0,30.303,ok,33.0,,pending,,pending,drone_heavy,2,2,16,PF,1826701614,True
